"","ID code","PDINY01","PDINY02","PDINY03","PDINY04","PDINY05","PDINY06","PDINY07","PDINY08","PDINY09","PDINY10","PDINY11","PDINY12","PDINY13","PDINY14","PDINY15","PDINY16","PDINY17","PDINY18","PDINY19","PDINY20","PDINY21","PDIDI01","PDIDI02","PDIDI03","PDIDI04","PDIDI05","PDIDI06","PDIDI07","PDIDI08","PDIDI09","PDIDI10","PDIDI11","PDIDI12","PDIDI13","PDIDI14","PDIDI15","PDIDI16","PDIDI17","PDIDI18","PDIDI19","PDIDI20","PDIDI21","PDIPR01","PDIPR02","PDIPR03","PDIPR04","PDIPR05","PDIPR06","PDIPR07","PDIPR08","PDIPR09","PDIPR10","PDIPR11","PDIPR12","PDIPR13","PDIPR14","PDIPR15","PDIPR16","PDIPR17","PDIPR18","PDIPR19","PDIPR20","PDIPR21","PDICO01","PDICO02","PDICO03","PDICO04","PDICO05","PDICO06","PDICO07","PDICO08","PDICO09","PDICO10","PDICO11","PDICO12","PDICO13","PDICO14","PDICO15","PDICO16","PDICO17","PDICO18","PDICO19","PDICO20","PDICO21"
"75","JZ0lHbWW","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","3","0","0","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"76","sKdD3Wn1","0","0","0","0","0","0","1","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","3","1","3","0","0","0","0","0","0","0"
"77","AvLEzFUh","1","1","1","0","0","1","1","0","1","1","0","1","0","1","1","0","0","0","1","0","0","3","2","4","0","0","2","1","0","1","2","0","2","0","4","2","0","0","0","1","0","0","3","2","3","0","0","4","4","0","1","2","0","2","0","3","4","0","0","0","2","0","0","4","2","3","0","0","4","5","0","2","5","0","3","0","2","3","0","0","0","3","0","0"
"78","sKU1Jsua","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","1","0","1","0","2","0","4","0","0","0","3","0","0","2","0","0","0","3","0","0","4","3","0","1","0","4","0","4","0","0","0","4","0","0","3","0","0","0","3","0","0","3","4","0","1","0","4","0","4","0","0","0","3","0","0","3","0","0","0","3","0","0","3","3","0","3","0"
"79","zGiQyGJo","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","3","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"80","BWndcB8N","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","5","0","0","0","3","0","0","0","0","0"
"81","VhHiEWaO","1","0","1","0","0","0","1","0","1","1","0","0","0","1","0","1","1","0","0","0","1","3","0","4","0","0","0","5","0","1","3","0","0","0","3","0","5","5","0","0","0","5","1","0","4","0","0","0","5","0","2","3","0","0","0","4","0","5","2","0","0","0","4","3","0","3","0","0","0","4","0","5","3","0","0","0","4","0","5","4","0","0","0","5"
"82","wKTQl6t5","0","0","0","0","1","1","1","1","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","3","4","4","1","0","5","0","0","0","0","3","3","0","0","0","0","3","0","0","0","0","3","3","2","1","0","4","0","0","0","0","3","3","0","0","0","0","3","0","0","0","0","1","5","4","3","0","4","0","0","0","0","3","3","0","0","0","0","3"
"83","YI32Bfyj","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"84","GMs7FPLM","1","0","1","1","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","4","3","2","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","2","0","2","3","3","3","3","0","2","0","0","0","0","2","0","0","0","0","0","0","0","3","0","4","2","2","4","4","0","2","0","0","0","0","4","0","0","0","0","0","0","0"
"85","uXG7HFh5","1","0","1","1","0","1","1","1","0","0","1","0","0","1","1","0","1","1","1","0","0","3","0","4","4","0","2","1","1","0","0","1","0","0","1","3","0","2","2","4","0","0","4","0","4","2","0","3","4","5","0","0","5","0","0","3","3","0","3","4","2","0","0","3","0","4","2","0","4","4","5","0","0","5","0","0","2","3","0","5","4","4","0","0"
"86","RzomWSe9","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0"
"87","TawMksFl","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","d21U8I0v","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","4","0","0","0","3","0","0","0"
"89","CKGTEQ1T","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","YS5MOYir","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"91","MDrzLzhz","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","0"
"92","h8cdmHa8","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","2","0","0","3","0","0","0","0","0"
"93","6jPcv21U","0","0","1","0","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","4","0","0","1","1","4","0","0","1","0","0","0","4","0","0","0","0","0","5","0","0","3","0","0","4","0","4","0","0","4","0","0","0","4","0","0","0","0","0","2","0","0","4","0","0","4","3","4","0","0","4","0","0","0","2","0","0","0","0","0","5"
"94","dlT9SV2v","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"95","xS80YCPA","1","0","1","0","1","1","1","0","1","1","0","1","0","1","1","0","0","1","1","1","0","4","0","1","0","3","3","1","0","3","1","0","3","0","3","4","0","0","3","5","1","0","4","0","4","0","3","2","4","0","3","2","0","2","0","2","4","0","0","4","2","3","0","3","0","4","0","3","3","4","0","3","2","0","3","0","4","4","0","0","3","2","2","0"
"96","965IQaLq","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","OwICqqOg","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","u5nzL4tO","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","0","0","1","1","0","0","4","1","0","1","1","2","2","0","1","1","0","3","3","3","5","0","0","4","2","0","0","5","2","0","1","1","2","2","0","1","1","0","2","3","3","5","0","0","3","2","0","0","4","1","0","1","1","2","2","0","1","1","0","3","3","3","5","0","0","3","2","0","0"
"99","3wIG7HzW","0","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","3","1","0","0","5","0","0","0","0","0","0","0","0","0","0"
"100","eMP84XML","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","0","2","0","0","2","1","0","0","0","0","0","3","0","0","4","2","4","3","4","0","0","0","3","0","0","4","4","0","0","0","0","0","2","0","0","4","1","3","2","4","0","0","0","3","0","0","4","4","0","0","0","0","0","3","0","0","4","4","3","3","2","0"
"101","c7vPdFNU","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","3","0","0","4","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"102","WqOGO4R5","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"103","7UpynUl5","0","0","1","0","0","1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","3","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","2","1","0","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","5","0","0","3","5","0","3","4","0","0","0","0","0","0","3","0","0","0","0"
"104","eLSbrmKf","0","1","1","0","0","0","1","0","1","1","0","0","1","1","0","1","1","1","0","0","0","0","1","2","0","0","0","3","0","3","4","0","0","3","4","0","3","4","3","0","0","0","0","1","2","0","0","0","3","0","3","3","0","0","4","4","0","3","4","3","0","0","0","0","1","2","0","0","0","3","0","3","4","0","0","3","3","0","3","3","3","0","0","0"
"105","eEBQud5Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"106","YZZJbHBT","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"107","2egevwHf","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0"
"108","mHPU5Rgw","1","0","1","0","0","1","1","0","0","1","0","0","0","1","0","0","1","1","0","0","0","3","0","4","0","0","3","1","0","0","1","0","0","0","1","0","0","2","4","0","0","0","2","0","4","0","0","3","4","0","0","1","0","0","0","1","0","0","3","4","0","0","0","2","0","4","0","0","3","5","0","0","3","0","0","0","3","0","0","5","3","0","0","0"
"109","wBH4htr7","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2","0","0","2","1","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","2","0","0","2","4","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","3","0","0","3","5","0","0","0","0","0","0","0","0","3","0","1","0","0","0"
"110","OyhPj4cn","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","f9qQHCkW","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","wGeas0CH","0","0","0","1","1","1","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","0","0","1","1","3","0","0","0","0","0","0","0","0","3","1","3","3","0","2","0","0","0","0","1","4","3","0","0","0","0","0","0","0","0","1","1","1","1","0","2","0","0","0","0","3","2","2","0","0","0","0","0"
"113","MquQTEhJ","1","0","1","1","1","1","1","0","1","0","0","0","1","0","1","0","0","1","1","0","0","4","0","4","2","3","1","1","0","1","0","0","0","5","0","4","0","0","3","4","0","0","4","0","5","3","4","5","3","0","2","0","0","0","5","0","5","0","0","2","3","0","0","3","0","3","2","3","4","4","0","1","0","0","0","2","0","4","0","0","2","1","0","0"
"114","gyjLRyri","1","0","1","0","0","1","1","0","1","0","0","0","1","1","0","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","0","3","1","0","3","0","3","0","0","4","2","0","1","0","0","4","2","0","2","0","0","0","5","2","0","4","0","3","0","0","3","3","0","5","0","0","3","5","0","4","0","0","0","1","3","0","1","0","3","0","0","2"
"115","wpF9cTOT","1","0","1","0","1","1","1","0","1","0","0","1","0","1","1","1","1","1","1","0","0","3","0","2","0","4","2","2","0","1","0","0","2","0","5","1","1","5","5","4","0","0","4","0","4","0","2","3","4","0","4","0","0","4","0","4","2","2","4","1","1","0","0","3","0","4","0","3","4","5","0","3","0","0","4","0","4","4","4","4","4","2","0","0"
"116","3txNVtEm","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","0","3","0","0","0","0","0","0"
"117","gHYv0HpW","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"118","Azu0U1vP","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"119","HnFQ24Jjä","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","3","5","0","0","0","0","0","0","0","0","0","0","0","0"
"120","KnfZDzGx","1","0","1","0","1","1","1","0","0","0","0","0","0","1","0","0","1","1","0","0","1","3","0","2","0","1","2","2","0","0","0","0","0","0","2","0","0","4","2","0","0","1","3","0","1","0","2","4","4","0","0","0","0","0","0","1","0","0","4","1","0","0","1","2","0","3","0","2","4","4","0","0","0","0","0","0","1","0","0","3","2","0","0","2"
"121","UiWjqKFX","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","pKRnKze7","1","1","1","0","0","1","1","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","3","5","0","0","1","2","0","0","3","1","0","0","5","0","0","0","3","0","0","0","3","5","5","0","0","5","5","0","0","3","3","0","0","4","0","0","0","3","0","0","0","3","4","5","0","0","3","2","0","0","5","2","0","0","3","0","0","0","5","0","0","0"
"123","aTgXKyAC","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","4","0","0","2","1","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","4","0","0","4","3","0","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","4","0","0","4","4","0","0","5","0","0","0","0","0","4","0","0","0","0","0"
"124","OSmXVMmU","0","0","1","0","0","1","1","0","1","0","0","0","1","1","0","0","1","0","0","1","1","0","0","3","0","0","1","1","0","1","0","0","0","3","3","0","0","2","0","0","1","1","0","0","2","0","0","3","2","0","3","0","0","0","3","2","0","0","3","0","0","1","1","0","0","1","0","0","1","1","0","4","0","0","0","1","3","0","0","2","0","0","5","3"
"125","1mi7s2Jx","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"126","DJSNLshR","1","0","1","0","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","0","1","2","0","3","0","0","0","1","0","2","4","0","0","0","3","0","0","2","0","0","0","2","2","0","2","0","0","0","3","0","2","3","0","0","0","3","0","0","2","0","0","0","3","3","0","3","0","0","0","3","0","1","5","0","0","0","3","0","0","2","0","0","0","2"
